kid,built_km2_2023,built_km2_2024,built_km2_2025,gain_km2_23_24,loss_km2_23_24,net_km2_23_24,gain_km2_24_25,loss_km2_24_25,net_km2_24_25,gain_km2_23_25,loss_km2_23_25,net_km2_23_25,delta_km2_23_24,delta_km2_24_25,delta_km2_23_25
1826,0.1269948764038086,0.19994948748779298,0.17022726684570313,0.09727275665283203,0.024318145568847656,0.07295461108398438,0.029722215698242186,0.05944443634033203,-0.029722220642089844,0.06484850885009766,0.021616118408203124,0.04323239044189453,0.09727275665283203,0.029722215698242186,0.06484850885009766
1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,0.009006610473632812,0.009006584411621093,0.0,0.009006584411621093,0.009006610473632812,-2.606201171875E-8,0.0,0.009006584411621093,-0.009006584411621093,0.0,0.009006610473632812,-0.009006610473632812,0.009006584411621093,0.0,0.0
3101,11.299391220031739,8.513676180480957,7.344889809631348,0.34460590179443357,3.13032094140625,-2.785715039611816,0.48767945538330076,1.6564658262329102,-1.1687863708496093,0.1313651851196289,4.085866595581055,-3.954501410461426,0.34460590179443357,0.48767945538330076,0.1313651851196289
3103,11.174095339660644,9.69724675339523,7.339045281921386,1.0846381439591948,2.561486730224609,-1.4768485862654146,0.7383977637939453,3.0965992352677887,-2.3582014714738433,0.6385687579345704,4.473618815673828,-3.8350500577392577,1.0846381439591948,0.7383977637939453,0.6385687579345704
3105,17.085985336027978,14.422943842180798,11.94290183375962,0.6567427926025391,3.3197842864497162,-2.6630414937861424,0.6432410964355468,3.123283104856723,-2.4800420084211763,0.30858067315673826,5.451664175425091,-5.143083502268354,0.6567427926025391,0.6432410964355468,0.30858067315673826
3107,22.026015426851156,16.934433389229326,15.865914156553501,0.9828276437782437,6.07440968146111,-5.091582037621831,1.8215618806762695,2.8900811134131343,-1.0685192326758293,0.6557626029052734,6.815863873141899,-6.1601012703586955,0.9828276437782437,1.8215618806762695,0.6557626029052734
3110,0.8014960418701171,0.8725518782348632,0.5469218667602539,0.21408365832519533,0.14302782196044922,0.07105583636474609,0.02158870263671875,0.3472187141113281,-0.32563001147460935,0.059367669494628905,0.3139418446044922,-0.2545741751098633,0.21408365832519533,0.02158870263671875,0.059367669494628905
3112,2.8242485177253274,2.170644415119007,2.1859580896802715,0.31412247407896754,0.9677265766852884,-0.6536041026063208,0.497421792175293,0.48210811761402805,0.01531367456126494,0.2043980728345684,0.8426885008796243,-0.6382904281060909,0.31412247407896754,0.497421792175293,0.2043980728345684
3114,1.3177775966796874,1.1306810982055664,0.8257457686157227,0.13042933197021483,0.3175258304443359,-0.1870964984741211,0.08725141418457032,0.39218674377441404,-0.30493532958984376,0.06206655834960938,0.5540983864135742,-0.49203182806396484,0.13042933197021483,0.08725141418457032,0.06206655834960938
